ts,card,edge_C,junction_C,mem_C,sclk_MHz,power_W,use_pct
2026-07-03 22:23:57,card0,69.0,85.0,87.0,2861,310.0,100
2026-07-03 22:23:57,card1,60.0,80.0,76.0,2923,315.0,100
2026-07-03 22:24:27,card0,69.0,85.0,87.0,2867,329.0,100
2026-07-03 22:24:27,card1,60.0,80.0,76.0,2888,304.0,100
2026-07-03 22:24:57,card0,69.0,85.0,87.0,2966,351.0,100
2026-07-03 22:24:57,card1,60.0,80.0,76.0,2932,396.0,100
2026-07-03 22:25:27,card0,68.0,85.0,87.0,3069,167.0,100
2026-07-03 22:25:27,card1,60.0,80.0,76.0,3079,159.0,100
2026-07-03 22:25:57,card0,68.0,85.0,87.0,3073,172.0,100
2026-07-03 22:25:57,card1,60.0,80.0,76.0,3089,163.0,100
2026-07-03 22:26:28,card0,68.0,85.0,87.0,2950,362.0,100
2026-07-03 22:26:28,card1,60.0,80.0,76.0,2940,337.0,100
2026-07-03 22:26:58,card0,69.0,85.0,88.0,2957,306.0,100
2026-07-03 22:26:58,card1,60.0,80.0,76.0,2936,341.0,100
2026-07-03 22:27:28,card0,69.0,85.0,88.0,3078,175.0,100
2026-07-03 22:27:28,card1,60.0,80.0,76.0,3079,170.0,100
2026-07-03 22:27:58,card0,68.0,85.0,87.0,2958,306.0,100
2026-07-03 22:27:58,card1,60.0,80.0,76.0,2921,319.0,100
2026-07-03 22:28:28,card0,69.0,85.0,87.0,2878,338.0,100
2026-07-03 22:28:28,card1,60.0,80.0,76.0,2817,323.0,100
2026-07-03 22:28:58,card0,69.0,85.0,88.0,2947,277.0,100
2026-07-03 22:28:58,card1,60.0,80.0,76.0,2874,308.0,100
2026-07-03 22:29:28,card0,69.0,86.0,88.0,2968,359.0,100
2026-07-03 22:29:28,card1,60.0,80.0,76.0,2942,330.0,100
2026-07-03 22:29:58,card0,68.0,85.0,87.0,2941,316.0,100
2026-07-03 22:29:58,card1,60.0,80.0,76.0,2896,329.0,100
2026-07-03 22:30:28,card0,68.0,85.0,87.0,2806,267.0,100
2026-07-03 22:30:28,card1,60.0,80.0,76.0,2827,298.0,100
2026-07-03 22:30:59,card0,68.0,85.0,87.0,2893,316.0,100
2026-07-03 22:30:59,card1,59.0,80.0,76.0,2946,327.0,100
2026-07-03 22:31:29,card0,68.0,85.0,87.0,2887,321.0,100
2026-07-03 22:31:29,card1,60.0,80.0,76.0,2866,335.0,100
2026-07-03 22:31:59,card0,,,,,,0
2026-07-03 22:31:59,card1,,,,,,0
2026-07-03 22:32:29,card0,60.0,72.0,76.0,3113,200.0,100
2026-07-03 22:32:29,card1,50.0,63.0,66.0,3085,109.0,100
2026-07-03 22:32:59,card0,61.0,73.0,77.0,3130,119.0,100
2026-07-03 22:32:59,card1,49.0,64.0,65.0,3087,107.0,100
2026-07-03 22:33:29,card0,66.0,82.0,82.0,3121,175.0,100
2026-07-03 22:33:29,card1,51.0,70.0,67.0,3083,157.0,100
2026-07-03 22:33:59,card0,68.0,84.0,86.0,2823,381.0,100
2026-07-03 22:33:59,card1,54.0,74.0,70.0,2973,314.0,100
2026-07-03 22:34:29,card0,66.0,83.0,85.0,2972,323.0,100
2026-07-03 22:34:29,card1,54.0,75.0,71.0,2981,342.0,100
2026-07-03 22:34:59,card0,67.0,83.0,86.0,2839,327.0,100
2026-07-03 22:34:59,card1,55.0,76.0,72.0,2848,325.0,100
2026-07-03 22:35:30,card0,67.0,83.0,86.0,3126,183.0,100
2026-07-03 22:35:30,card1,57.0,77.0,73.0,3077,168.0,100
2026-07-03 22:36:00,card0,67.0,83.0,86.0,2863,335.0,100
2026-07-03 22:36:00,card1,58.0,78.0,74.0,2797,330.0,100
2026-07-03 22:36:30,card0,67.0,84.0,86.0,2950,310.0,100
2026-07-03 22:36:30,card1,58.0,78.0,74.0,2939,329.0,100
2026-07-03 22:37:00,card0,67.0,84.0,86.0,2958,364.0,100
2026-07-03 22:37:00,card1,59.0,78.0,74.0,2857,311.0,100
2026-07-03 22:37:30,card0,67.0,84.0,86.0,2918,348.0,100
2026-07-03 22:37:30,card1,59.0,79.0,75.0,2917,332.0,100
2026-07-03 22:38:00,card0,68.0,84.0,86.0,3125,169.0,100
2026-07-03 22:38:00,card1,59.0,79.0,75.0,3078,158.0,100
2026-07-03 22:38:30,card0,68.0,85.0,86.0,2973,310.0,100
2026-07-03 22:38:30,card1,59.0,79.0,76.0,2865,326.0,100
2026-07-03 22:39:00,card0,68.0,85.0,86.0,2797,325.0,100
2026-07-03 22:39:00,card1,59.0,79.0,76.0,2762,302.0,100
2026-07-03 22:39:31,card0,68.0,85.0,87.0,3125,172.0,100
2026-07-03 22:39:31,card1,60.0,80.0,76.0,3074,161.0,100
2026-07-03 22:40:01,card0,68.0,85.0,87.0,3011,278.0,100
2026-07-03 22:40:01,card1,60.0,80.0,76.0,2924,320.0,100
2026-07-03 22:40:31,card0,68.0,85.0,87.0,2954,376.0,100
2026-07-03 22:40:31,card1,60.0,80.0,76.0,3003,330.0,100
2026-07-03 22:41:01,card0,69.0,85.0,87.0,2976,282.0,100
2026-07-03 22:41:01,card1,60.0,80.0,76.0,3009,291.0,100
2026-07-03 22:41:31,card0,68.0,85.0,87.0,2981,340.0,100
2026-07-03 22:41:31,card1,60.0,80.0,76.0,2921,305.0,100
2026-07-03 22:42:01,card0,68.0,84.0,86.0,3053,301.0,100
2026-07-03 22:42:01,card1,60.0,80.0,76.0,3066,246.0,100
2026-07-03 22:42:31,card0,68.0,85.0,87.0,2933,306.0,100
2026-07-03 22:42:31,card1,60.0,80.0,76.0,2960,330.0,100
2026-07-03 22:43:01,card0,69.0,85.0,87.0,2944,172.0,100
2026-07-03 22:43:01,card1,60.0,80.0,76.0,3083,174.0,100
2026-07-03 22:43:31,card0,69.0,85.0,87.0,2978,342.0,100
2026-07-03 22:43:31,card1,60.0,80.0,76.0,2965,339.0,100
2026-07-03 22:44:02,card0,68.0,85.0,87.0,3009,307.0,100
2026-07-03 22:44:02,card1,60.0,80.0,76.0,2920,308.0,100
2026-07-03 22:44:32,card0,68.0,85.0,87.0,2892,156.0,100
2026-07-03 22:44:32,card1,60.0,80.0,76.0,2937,359.0,100
2026-07-03 22:45:02,card0,69.0,85.0,87.0,2936,330.0,100
2026-07-03 22:45:02,card1,60.0,80.0,76.0,2768,315.0,100
2026-07-03 22:45:32,card0,68.0,85.0,87.0,2972,314.0,100
2026-07-03 22:45:32,card1,60.0,80.0,76.0,2949,337.0,100
2026-07-03 22:46:02,card0,68.0,85.0,87.0,2917,348.0,100
2026-07-03 22:46:02,card1,60.0,80.0,76.0,2931,297.0,100
2026-07-03 22:46:32,card0,69.0,85.0,87.0,2781,328.0,100
2026-07-03 22:46:32,card1,60.0,80.0,76.0,2768,319.0,100
2026-07-03 22:47:02,card0,68.0,85.0,87.0,2958,353.0,100
2026-07-03 22:47:02,card1,60.0,80.0,76.0,2979,307.0,100
2026-07-03 22:47:32,card0,68.0,85.0,87.0,2961,333.0,100
2026-07-03 22:47:32,card1,60.0,80.0,76.0,2904,313.0,100
2026-07-03 22:48:02,card0,68.0,85.0,87.0,2929,389.0,100
2026-07-03 22:48:02,card1,60.0,80.0,76.0,2933,347.0,100
2026-07-03 22:48:33,card0,68.0,85.0,87.0,2834,325.0,100
2026-07-03 22:48:33,card1,60.0,80.0,76.0,2753,314.0,100
2026-07-03 22:49:03,card0,68.0,85.0,87.0,3124,169.0,100
2026-07-03 22:49:03,card1,60.0,80.0,76.0,3072,159.0,100
2026-07-03 22:49:33,card0,68.0,85.0,87.0,2916,347.0,100
2026-07-03 22:49:33,card1,60.0,80.0,76.0,2906,323.0,100
2026-07-03 22:50:03,card0,68.0,85.0,87.0,2971,376.0,100
2026-07-03 22:50:03,card1,60.0,80.0,76.0,2982,342.0,100
2026-07-03 22:50:33,card0,68.0,85.0,87.0,2962,324.0,100
2026-07-03 22:50:33,card1,60.0,80.0,76.0,2890,361.0,100
2026-07-03 22:51:03,card0,68.0,85.0,87.0,3115,171.0,100
2026-07-03 22:51:03,card1,60.0,80.0,76.0,3076,191.0,100
2026-07-03 22:51:33,card0,68.0,85.0,87.0,2833,279.0,100
2026-07-03 22:51:33,card1,60.0,80.0,76.0,2827,285.0,100
2026-07-03 22:52:03,card0,68.0,85.0,87.0,2844,278.0,100
2026-07-03 22:52:03,card1,60.0,80.0,76.0,2886,335.0,100
2026-07-03 22:52:34,card0,69.0,85.0,87.0,2973,346.0,100
2026-07-03 22:52:34,card1,60.0,80.0,76.0,2928,333.0,100
2026-07-03 22:53:04,card0,68.0,85.0,87.0,2929,309.0,100
2026-07-03 22:53:04,card1,60.0,80.0,76.0,2872,321.0,100
2026-07-03 22:53:34,card0,68.0,85.0,87.0,3017,393.0,100
2026-07-03 22:53:34,card1,60.0,80.0,76.0,2853,334.0,100
2026-07-03 22:54:04,card0,69.0,85.0,87.0,2725,372.0,100
2026-07-03 22:54:04,card1,60.0,80.0,76.0,2958,349.0,100
2026-07-03 22:54:34,card0,69.0,85.0,87.0,2971,301.0,100
2026-07-03 22:54:34,card1,60.0,80.0,76.0,2909,317.0,100
2026-07-03 22:55:04,card0,68.0,85.0,87.0,3122,174.0,100
2026-07-03 22:55:04,card1,60.0,80.0,76.0,3077,165.0,100
2026-07-03 22:55:34,card0,68.0,85.0,87.0,2971,364.0,100
2026-07-03 22:55:34,card1,60.0,80.0,76.0,2918,322.0,100
2026-07-03 22:56:04,card0,68.0,85.0,87.0,2928,285.0,100
2026-07-03 22:56:04,card1,60.0,80.0,76.0,2935,329.0,100
2026-07-03 22:56:34,card0,68.0,84.0,86.0,2954,381.0,100
2026-07-03 22:56:34,card1,60.0,80.0,76.0,2928,295.0,100
2026-07-03 22:57:05,card0,68.0,85.0,87.0,2961,321.0,100
2026-07-03 22:57:05,card1,60.0,80.0,76.0,2932,308.0,100
2026-07-03 22:57:35,card0,69.0,85.0,87.0,2973,305.0,100
2026-07-03 22:57:35,card1,60.0,80.0,76.0,3004,377.0,100
2026-07-03 22:58:05,card0,69.0,85.0,87.0,3119,199.0,100
2026-07-03 22:58:05,card1,60.0,80.0,76.0,3074,180.0,100
2026-07-03 22:58:35,card0,69.0,85.0,88.0,3125,170.0,100
2026-07-03 22:58:35,card1,60.0,80.0,76.0,3077,159.0,100
2026-07-03 22:59:05,card0,68.0,85.0,87.0,2954,305.0,100
2026-07-03 22:59:05,card1,60.0,80.0,76.0,2942,345.0,100
2026-07-03 22:59:35,card0,69.0,85.0,87.0,2868,282.0,100
2026-07-03 22:59:35,card1,60.0,80.0,76.0,3071,169.0,100
2026-07-03 23:00:05,card0,69.0,85.0,87.0,2973,196.0,100
2026-07-03 23:00:05,card1,60.0,80.0,76.0,2957,330.0,100
2026-07-03 23:00:35,card0,68.0,85.0,87.0,3086,174.0,100
2026-07-03 23:00:35,card1,60.0,80.0,76.0,3076,165.0,100
2026-07-03 23:01:05,card0,68.0,85.0,87.0,2872,369.0,100
2026-07-03 23:01:05,card1,60.0,80.0,76.0,2842,337.0,100
2026-07-03 23:01:36,card0,69.0,85.0,87.0,2973,387.0,100
2026-07-03 23:01:36,card1,60.0,80.0,76.0,2940,339.0,100
2026-07-03 23:02:06,card0,68.0,85.0,87.0,2947,290.0,100
2026-07-03 23:02:06,card1,60.0,80.0,76.0,2871,332.0,100
2026-07-03 23:02:36,card0,68.0,85.0,87.0,3124,172.0,100
2026-07-03 23:02:36,card1,60.0,80.0,76.0,3077,164.0,100
2026-07-03 23:03:06,card0,68.0,85.0,87.0,2876,319.0,100
2026-07-03 23:03:06,card1,60.0,80.0,76.0,2780,325.0,100
2026-07-03 23:03:36,card0,68.0,85.0,87.0,2978,321.0,100
2026-07-03 23:03:36,card1,60.0,80.0,76.0,2778,279.0,100
2026-07-03 23:04:06,card0,68.0,85.0,87.0,2930,340.0,100
2026-07-03 23:04:06,card1,60.0,80.0,76.0,2983,355.0,100
2026-07-03 23:04:36,card0,68.0,85.0,87.0,2979,305.0,100
2026-07-03 23:04:36,card1,60.0,80.0,76.0,2871,286.0,100
2026-07-03 23:05:06,card0,68.0,85.0,87.0,2888,328.0,100
2026-07-03 23:05:06,card1,60.0,80.0,76.0,2822,337.0,100
2026-07-03 23:05:37,card0,68.0,85.0,87.0,2955,169.0,100
2026-07-03 23:05:37,card1,60.0,80.0,76.0,3075,164.0,100
2026-07-03 23:06:07,card0,68.0,85.0,87.0,2744,320.0,100
2026-07-03 23:06:07,card1,60.0,80.0,76.0,2866,336.0,100
2026-07-03 23:06:37,card0,68.0,85.0,87.0,2981,376.0,100
2026-07-03 23:06:37,card1,60.0,80.0,76.0,2933,350.0,100
2026-07-03 23:07:07,card0,68.0,85.0,87.0,2995,322.0,100
2026-07-03 23:07:07,card1,60.0,80.0,76.0,2867,290.0,100
2026-07-03 23:07:37,card0,69.0,85.0,87.0,3016,337.0,100
2026-07-03 23:07:37,card1,60.0,80.0,76.0,3062,163.0,100
2026-07-03 23:08:07,card0,69.0,85.0,87.0,3123,195.0,100
2026-07-03 23:08:07,card1,60.0,80.0,76.0,3075,180.0,100
2026-07-03 23:08:37,card0,68.0,85.0,87.0,2938,385.0,100
2026-07-03 23:08:37,card1,60.0,80.0,76.0,2892,325.0,100
2026-07-03 23:09:07,card0,69.0,85.0,87.0,2836,363.0,100
2026-07-03 23:09:07,card1,60.0,80.0,76.0,2799,315.0,100
2026-07-03 23:09:37,card0,68.0,85.0,87.0,2912,297.0,100
2026-07-03 23:09:37,card1,60.0,80.0,76.0,2919,314.0,100
2026-07-03 23:10:08,card0,69.0,85.0,87.0,2966,265.0,100
2026-07-03 23:10:08,card1,60.0,80.0,76.0,2874,299.0,100
2026-07-03 23:10:38,card0,68.0,85.0,87.0,2933,283.0,100
2026-07-03 23:10:38,card1,60.0,80.0,76.0,2963,366.0,100
2026-07-03 23:11:08,card0,68.0,85.0,87.0,2894,302.0,100
2026-07-03 23:11:08,card1,60.0,80.0,76.0,2762,326.0,100
2026-07-03 23:11:38,card0,69.0,85.0,87.0,2966,291.0,100
2026-07-03 23:11:38,card1,60.0,80.0,76.0,2935,322.0,100
2026-07-03 23:12:08,card0,69.0,85.0,87.0,2926,258.0,100
2026-07-03 23:12:08,card1,60.0,80.0,76.0,2937,289.0,100
2026-07-03 23:12:38,card0,69.0,85.0,87.0,3125,170.0,100
2026-07-03 23:12:38,card1,60.0,80.0,76.0,3073,160.0,100
2026-07-03 23:13:08,card0,69.0,85.0,88.0,2937,301.0,100
2026-07-03 23:13:08,card1,61.0,81.0,76.0,2865,318.0,100
2026-07-03 23:13:38,card0,67.0,82.0,86.0,3125,121.0,100
2026-07-03 23:13:38,card1,59.0,77.0,75.0,3078,111.0,100
2026-07-03 23:14:08,card0,61.0,73.0,79.0,3125,120.0,100
2026-07-03 23:14:08,card1,53.0,68.0,69.0,3084,108.0,100
2026-07-03 23:14:39,card0,62.0,74.0,78.0,3090,366.0,100
2026-07-03 23:14:39,card1,51.0,66.0,67.0,2953,317.0,100
2026-07-03 23:15:09,card0,69.0,86.0,85.0,2975,319.0,100
2026-07-03 23:15:09,card1,54.0,74.0,70.0,2953,320.0,100
2026-07-03 23:15:39,card0,67.0,84.0,86.0,3026,354.0,100
2026-07-03 23:15:39,card1,54.0,75.0,72.0,3013,311.0,100
2026-07-03 23:16:09,card0,67.0,83.0,86.0,2978,301.0,100
2026-07-03 23:16:09,card1,55.0,76.0,72.0,3078,175.0,100
2026-07-03 23:16:39,card0,67.0,83.0,86.0,2905,187.0,100
2026-07-03 23:16:39,card1,57.0,77.0,73.0,2936,353.0,100
2026-07-03 23:17:09,card0,67.0,83.0,86.0,3124,167.0,100
2026-07-03 23:17:09,card1,58.0,78.0,74.0,3078,157.0,100
2026-07-03 23:17:39,card0,67.0,83.0,86.0,2964,377.0,100
2026-07-03 23:17:39,card1,58.0,79.0,74.0,2896,321.0,100
2026-07-03 23:18:09,card0,67.0,83.0,86.0,2937,388.0,100
2026-07-03 23:18:09,card1,59.0,79.0,75.0,2923,296.0,100
2026-07-03 23:18:39,card0,67.0,84.0,86.0,3126,171.0,100
2026-07-03 23:18:39,card1,59.0,79.0,76.0,3077,161.0,100
2026-07-03 23:19:10,card0,67.0,84.0,86.0,2839,306.0,100
2026-07-03 23:19:10,card1,59.0,79.0,76.0,2945,330.0,100
2026-07-03 23:19:40,card0,68.0,85.0,86.0,3123,188.0,100
2026-07-03 23:19:40,card1,60.0,80.0,76.0,3074,177.0,100
2026-07-03 23:20:10,card0,68.0,85.0,86.0,2814,335.0,100
2026-07-03 23:20:10,card1,60.0,80.0,76.0,2741,320.0,100
2026-07-03 23:20:40,card0,68.0,85.0,87.0,3123,171.0,100
2026-07-03 23:20:40,card1,60.0,80.0,76.0,3076,163.0,100
2026-07-03 23:21:10,card0,68.0,85.0,87.0,3125,170.0,100
2026-07-03 23:21:10,card1,60.0,80.0,76.0,3070,160.0,100
2026-07-03 23:21:40,card0,68.0,85.0,87.0,2956,331.0,100
2026-07-03 23:21:40,card1,60.0,80.0,76.0,2890,327.0,100
2026-07-03 23:22:10,card0,69.0,85.0,87.0,2920,350.0,100
2026-07-03 23:22:10,card1,60.0,80.0,76.0,2895,319.0,100
2026-07-03 23:22:40,card0,68.0,85.0,87.0,2956,380.0,100
2026-07-03 23:22:40,card1,60.0,80.0,76.0,2961,327.0,100
2026-07-03 23:23:11,card0,68.0,85.0,87.0,2960,361.0,100
2026-07-03 23:23:11,card1,60.0,80.0,76.0,2997,354.0,100
2026-07-03 23:23:41,card0,68.0,85.0,87.0,2979,291.0,100
2026-07-03 23:23:41,card1,60.0,80.0,76.0,2935,314.0,100
2026-07-03 23:24:11,card0,69.0,86.0,88.0,2914,300.0,100
2026-07-03 23:24:11,card1,60.0,80.0,76.0,2968,344.0,100
2026-07-03 23:24:41,card0,69.0,85.0,88.0,2841,336.0,100
2026-07-03 23:24:41,card1,60.0,80.0,76.0,2835,296.0,100
2026-07-03 23:25:11,card0,68.0,85.0,87.0,3125,177.0,100
2026-07-03 23:25:11,card1,60.0,80.0,76.0,3076,161.0,100
2026-07-03 23:25:41,card0,68.0,85.0,87.0,2809,354.0,100
2026-07-03 23:25:41,card1,60.0,80.0,76.0,2921,324.0,100
2026-07-03 23:26:11,card0,68.0,85.0,87.0,2922,322.0,100
2026-07-03 23:26:11,card1,60.0,80.0,76.0,2965,377.0,100
2026-07-03 23:26:41,card0,69.0,85.0,87.0,3120,196.0,100
2026-07-03 23:26:41,card1,60.0,80.0,76.0,3074,188.0,100
2026-07-03 23:27:11,card0,68.0,85.0,87.0,2930,313.0,100
2026-07-03 23:27:11,card1,60.0,80.0,76.0,2878,306.0,100
2026-07-03 23:27:42,card0,68.0,84.0,86.0,2990,279.0,100
2026-07-03 23:27:42,card1,60.0,80.0,76.0,2858,306.0,100
2026-07-03 23:28:12,card0,68.0,84.0,86.0,2972,292.0,100
2026-07-03 23:28:12,card1,59.0,80.0,76.0,2969,355.0,100
2026-07-03 23:28:42,card0,68.0,85.0,86.0,2859,341.0,100
2026-07-03 23:28:42,card1,60.0,80.0,76.0,2959,339.0,100
2026-07-03 23:29:12,card0,69.0,85.0,87.0,2937,336.0,100
2026-07-03 23:29:12,card1,60.0,80.0,76.0,2941,330.0,100
2026-07-03 23:29:42,card0,69.0,85.0,88.0,2892,373.0,100
2026-07-03 23:29:42,card1,60.0,80.0,76.0,3003,354.0,100
2026-07-03 23:30:12,card0,68.0,84.0,87.0,2977,311.0,100
2026-07-03 23:30:12,card1,60.0,80.0,76.0,2888,341.0,100
2026-07-03 23:30:42,card0,68.0,85.0,87.0,2898,353.0,100
2026-07-03 23:30:42,card1,60.0,80.0,76.0,2929,326.0,100
2026-07-03 23:31:12,card0,69.0,85.0,87.0,3124,169.0,100
2026-07-03 23:31:12,card1,60.0,80.0,76.0,3072,160.0,100
2026-07-03 23:31:42,card0,68.0,85.0,87.0,3127,174.0,100
2026-07-03 23:31:42,card1,60.0,80.0,76.0,3073,167.0,100
2026-07-03 23:32:13,card0,68.0,85.0,87.0,2884,319.0,100
2026-07-03 23:32:13,card1,60.0,80.0,76.0,2857,290.0,100
2026-07-03 23:32:43,card0,69.0,85.0,88.0,2899,324.0,100
2026-07-03 23:32:43,card1,60.0,80.0,76.0,2964,358.0,100
2026-07-03 23:33:13,card0,68.0,85.0,87.0,2965,317.0,100
2026-07-03 23:33:13,card1,60.0,80.0,76.0,2925,332.0,100
2026-07-03 23:33:43,card0,68.0,85.0,87.0,3124,169.0,100
2026-07-03 23:33:43,card1,60.0,80.0,76.0,3077,158.0,100
2026-07-03 23:34:13,card0,68.0,85.0,87.0,3121,187.0,100
2026-07-03 23:34:13,card1,59.0,80.0,76.0,3075,179.0,100
2026-07-03 23:34:43,card0,69.0,85.0,87.0,3122,170.0,100
2026-07-03 23:34:43,card1,60.0,80.0,76.0,3046,277.0,100
2026-07-03 23:35:13,card0,68.0,85.0,87.0,2956,385.0,100
2026-07-03 23:35:13,card1,60.0,80.0,76.0,2945,363.0,100
2026-07-03 23:35:44,card0,68.0,85.0,87.0,2970,336.0,100
2026-07-03 23:35:44,card1,60.0,80.0,76.0,2974,317.0,100
2026-07-03 23:36:14,card0,68.0,85.0,87.0,2999,297.0,100
2026-07-03 23:36:14,card1,60.0,80.0,76.0,2904,339.0,100
2026-07-03 23:36:44,card0,68.0,85.0,87.0,2980,376.0,100
2026-07-03 23:36:44,card1,60.0,80.0,76.0,2917,320.0,100
2026-07-03 23:37:14,card0,69.0,85.0,87.0,2754,371.0,100
2026-07-03 23:37:14,card1,60.0,80.0,76.0,2856,333.0,100
2026-07-03 23:37:44,card0,69.0,85.0,87.0,2948,288.0,100
2026-07-03 23:37:44,card1,60.0,80.0,76.0,2873,311.0,100
2026-07-03 23:38:14,card0,68.0,85.0,87.0,2817,333.0,100
2026-07-03 23:38:14,card1,59.0,80.0,76.0,2838,322.0,100
2026-07-03 23:38:44,card0,68.0,85.0,87.0,2903,337.0,100
2026-07-03 23:38:44,card1,60.0,80.0,76.0,2931,315.0,100
2026-07-03 23:39:14,card0,69.0,85.0,87.0,2932,328.0,100
2026-07-03 23:39:14,card1,60.0,80.0,76.0,2883,291.0,100
2026-07-03 23:39:45,card0,69.0,85.0,87.0,2980,352.0,100
2026-07-03 23:39:45,card1,60.0,80.0,76.0,2932,345.0,100
2026-07-03 23:40:15,card0,68.0,85.0,87.0,2951,271.0,100
2026-07-03 23:40:15,card1,60.0,80.0,76.0,2887,304.0,100
2026-07-03 23:40:45,card0,68.0,84.0,86.0,2837,291.0,100
2026-07-03 23:40:45,card1,60.0,80.0,76.0,2858,304.0,100
2026-07-03 23:41:15,card0,68.0,84.0,86.0,2946,310.0,100
2026-07-03 23:41:15,card1,59.0,80.0,76.0,2976,326.0,100
2026-07-03 23:41:45,card0,68.0,85.0,86.0,2847,328.0,100
2026-07-03 23:41:45,card1,60.0,80.0,76.0,2839,285.0,100
2026-07-03 23:42:15,card0,68.0,85.0,87.0,2992,347.0,100
2026-07-03 23:42:15,card1,60.0,80.0,76.0,2945,339.0,100
2026-07-03 23:42:45,card0,68.0,85.0,87.0,2920,299.0,100
2026-07-03 23:42:45,card1,60.0,80.0,76.0,2912,306.0,100
2026-07-03 23:43:15,card0,68.0,85.0,86.0,2840,328.0,100
2026-07-03 23:43:15,card1,60.0,80.0,76.0,2826,319.0,100
2026-07-03 23:43:46,card0,68.0,85.0,87.0,3125,185.0,100
2026-07-03 23:43:46,card1,60.0,80.0,76.0,3076,169.0,100
2026-07-03 23:44:16,card0,69.0,85.0,88.0,2941,344.0,100
2026-07-03 23:44:16,card1,61.0,80.0,76.0,2914,319.0,100
2026-07-03 23:44:46,card0,69.0,85.0,88.0,2953,303.0,100
2026-07-03 23:44:46,card1,60.0,80.0,76.0,2886,317.0,100
2026-07-03 23:45:16,card0,69.0,85.0,87.0,2791,322.0,100
2026-07-03 23:45:16,card1,60.0,80.0,76.0,2796,320.0,100
2026-07-03 23:45:46,card0,69.0,85.0,87.0,2978,173.0,100
2026-07-03 23:45:46,card1,60.0,80.0,76.0,3074,167.0,100
2026-07-03 23:46:16,card0,69.0,85.0,87.0,2920,304.0,100
2026-07-03 23:46:16,card1,60.0,80.0,76.0,2885,288.0,100
2026-07-03 23:46:46,card0,69.0,85.0,87.0,2904,355.0,100
2026-07-03 23:46:46,card1,60.0,80.0,76.0,2906,326.0,100
2026-07-03 23:47:16,card0,68.0,85.0,87.0,2966,393.0,100
2026-07-03 23:47:16,card1,60.0,80.0,76.0,2922,314.0,100
2026-07-03 23:47:47,card0,68.0,85.0,87.0,3125,171.0,100
2026-07-03 23:47:47,card1,60.0,80.0,76.0,3072,159.0,100
2026-07-03 23:48:17,card0,68.0,85.0,87.0,2828,337.0,100
2026-07-03 23:48:17,card1,60.0,80.0,76.0,2802,298.0,100
2026-07-03 23:48:47,card0,68.0,85.0,87.0,3124,169.0,100
2026-07-03 23:48:47,card1,59.0,80.0,76.0,3076,158.0,100
2026-07-03 23:49:17,card0,69.0,85.0,87.0,2841,312.0,100
2026-07-03 23:49:17,card1,60.0,80.0,76.0,2856,315.0,100
2026-07-03 23:49:47,card0,68.0,85.0,87.0,2958,301.0,100
2026-07-03 23:49:47,card1,60.0,80.0,76.0,2880,336.0,100
2026-07-03 23:50:17,card0,68.0,85.0,87.0,2964,289.0,100
2026-07-03 23:50:17,card1,60.0,80.0,76.0,2954,357.0,100
2026-07-03 23:50:47,card0,68.0,85.0,87.0,2907,294.0,100
2026-07-03 23:50:47,card1,60.0,80.0,76.0,2794,310.0,100
2026-07-03 23:51:17,card0,68.0,85.0,87.0,2953,325.0,100
2026-07-03 23:51:17,card1,60.0,80.0,76.0,2942,343.0,100
2026-07-03 23:51:48,card0,69.0,85.0,87.0,2954,372.0,100
2026-07-03 23:51:48,card1,60.0,80.0,76.0,2909,336.0,100
2026-07-03 23:52:18,card0,69.0,85.0,87.0,3125,169.0,100
2026-07-03 23:52:18,card1,60.0,80.0,76.0,3074,159.0,100
2026-07-03 23:52:48,card0,68.0,85.0,87.0,2913,217.0,100
2026-07-03 23:52:48,card1,60.0,80.0,76.0,2951,339.0,100
2026-07-03 23:53:18,card0,69.0,85.0,87.0,2944,299.0,100
2026-07-03 23:53:18,card1,60.0,80.0,76.0,2957,340.0,100
2026-07-03 23:53:48,card0,69.0,85.0,87.0,2846,349.0,100
2026-07-03 23:53:48,card1,60.0,80.0,76.0,3064,262.0,100
2026-07-03 23:54:18,card0,68.0,85.0,87.0,3124,169.0,100
2026-07-03 23:54:18,card1,60.0,80.0,76.0,3083,159.0,100
2026-07-03 23:54:48,card0,68.0,85.0,87.0,2930,178.0,100
2026-07-03 23:54:48,card1,60.0,80.0,76.0,3070,192.0,100
2026-07-03 23:55:18,card0,68.0,85.0,87.0,2985,381.0,100
2026-07-03 23:55:18,card1,60.0,80.0,76.0,2947,322.0,100
2026-07-03 23:55:48,card0,68.0,85.0,87.0,2937,296.0,100
2026-07-03 23:55:48,card1,60.0,80.0,76.0,2933,320.0,100
2026-07-03 23:56:19,card0,68.0,85.0,87.0,2955,305.0,100
2026-07-03 23:56:19,card1,60.0,80.0,76.0,3001,259.0,100
2026-07-03 23:56:49,card0,69.0,85.0,87.0,2827,282.0,100
2026-07-03 23:56:49,card1,60.0,80.0,76.0,2854,297.0,100
2026-07-03 23:57:19,card0,69.0,85.0,87.0,3124,171.0,100
2026-07-03 23:57:19,card1,60.0,80.0,76.0,3076,160.0,100
2026-07-03 23:57:49,card0,68.0,85.0,87.0,3123,184.0,100
2026-07-03 23:57:49,card1,60.0,80.0,76.0,3074,172.0,100
2026-07-03 23:58:19,card0,68.0,85.0,87.0,2931,188.0,100
2026-07-03 23:58:19,card1,60.0,80.0,76.0,2913,329.0,100
