utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-24 02:01:09	41	678881	32479	5.67	4.46	363	168
2026-09-24 02:01:09	41	679084	32475	5.69	4.60	365	168
2026-09-24 02:01:09	41	679268	32472	5.62	4.49	366	168
2026-09-24 02:01:10	41	679446	32468	5.61	4.49	365	168
2026-09-24 02:01:10	41	679641	32465	5.76	4.63	362	168
2026-09-24 02:14:40	42	678359	33300	5.45	4.32	394	168
2026-09-24 02:14:40	42	678489	33297	5.67	4.56	364	168
2026-09-24 02:14:41	42	678691	33294	5.71	4.58	363	168
2026-09-24 02:14:41	42	678881	33290	5.78	4.54	363	168
2026-09-24 02:14:41	42	679084	33287	5.71	4.62	365	168
2026-09-24 02:14:41	42	679268	33283	5.91	4.50	365	168
2026-09-24 02:14:41	42	679446	33280	5.83	4.54	364	168
2026-09-24 02:14:41	42	679641	33276	5.72	4.59	362	168
2026-09-24 02:27:42	43	678359	34081	5.48	4.34	394	168
2026-09-24 02:27:42	43	678489	34079	5.69	4.57	364	168
2026-09-24 02:27:42	43	678691	34075	5.67	4.54	363	168
2026-09-24 02:27:42	43	678881	34072	5.77	4.54	363	168
2026-09-24 02:27:43	43	679084	34068	5.97	4.63	365	168
2026-09-24 02:27:43	43	679268	34065	5.78	4.48	364	168
2026-09-24 02:27:43	43	679446	34061	5.68	4.43	364	168
2026-09-24 02:27:43	43	679641	34058	5.77	4.64	362	168
2026-09-24 02:41:14	44	678359	34893	5.53	4.26	389	168
2026-09-24 02:41:14	44	678489	34890	5.61	4.50	364	168
2026-09-24 02:41:14	44	678691	34887	5.68	4.55	363	168
2026-09-24 02:41:14	44	678881	34883	5.72	4.49	363	168
2026-09-24 02:41:14	44	679084	34880	5.72	4.65	365	168
2026-09-24 02:41:14	44	679268	34876	5.68	4.56	365	168
2026-09-24 02:41:14	44	679446	34873	5.65	4.55	365	168
2026-09-24 02:41:15	44	679641	34869	5.84	4.72	362	168
2026-09-24 02:54:45	45	678359	35705	5.62	4.31	389	168
2026-09-24 02:54:45	45	678489	35702	5.58	4.48	364	168
2026-09-24 02:54:45	45	678691	35699	5.61	4.49	363	168
